,det,x,noun,adj,verb,adp,.,adv,pron,prt,conj,num
4th,0.0,0.0,0.0,0.0001100019250336881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9th,0.0,0.0,0.0,9.625168440447707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advisement,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claims,0.0,0.0,0.0002280511341320754,0.0,0.00012307860620316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precedent,0.0,0.0,3.378535320475191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reading,0.0,0.0,0.00021538162668029344,0.0,0.0004991521251572671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statement,0.0,0.0,0.0005574583278784065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discharging,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subpenaed,0.0,0.0,0.0,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dismiss,0.0,0.0,0.0,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004569575471698113
mammoth,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
care,0.0,0.0,0.0002956218405415792,0.0,0.0003145342158525245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whereby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003810804752297691,0.0,0.0,0.0,0.0
social,0.0,0.0,0.0,0.005005087589032808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
security,0.0,0.0,0.00036319254695108303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768867924528302
workers,0.0,0.0,0.00034629987034870706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raised,0.0,0.0,0.0,0.0,0.0005333406268803676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370283018867924e-05
americans,0.0,0.0,0.000380085223553459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covered,0.0,0.0,0.0,0.0,0.0005880422296373284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
railroad,0.0,0.0,0.00023227430328266938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retirement,0.0,0.0,0.00010557922876484971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs,0.0,0.0,0.0005827973427819705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
message,0.0,0.0,0.00024072064158385737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tied,0.0,0.0,0.0,0.0,0.00015042940758164215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aged,0.0,0.0,0.0,0.0,8.889010448006126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
requests,0.0,0.0,4.223169150593989e-05,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grants,0.0,0.0,8.446338301187977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finance,0.0,0.0,5.067802980712787e-05,0.0,0.00012307860620316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dental,0.0,0.0,0.0,0.00016500288755053212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholarships,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
build,0.0,0.0,4.223169150593988e-06,0.0,0.000492314424812647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006780660377358491
expand,0.0,0.0,0.0,0.0,8.889010448006126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capitol,0.0,0.0,9.290972131306775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hill,0.0,0.0,0.0002576133181862333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$37,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
financed,0.0,0.0,0.0,0.0,0.00010940320551392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boosting,0.0,0.0,0.0,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
payroll,0.0,0.0,6.757070640950381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worker,0.0,0.0,0.00012247190536722566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employer,0.0,0.0,5.912436810831584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"$4,800",0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alone,0.0,0.0,0.0,9.625168440447707e-05,0.0,0.0,0.0,0.002936561309123515,0.0,0.0,0.0,0.0
boost,0.0,0.0,3.80085223553459e-05,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,0.0,0.0,0.00029139867139098524,6.875120314605505e-05,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"$5,000",0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370283018867924e-05
3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370283018867924e-05
boosts,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imposed,0.0,0.0,0.0,0.0,0.00012307860620316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
those,0.0063705414960271625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rise,0.0,0.0,0.00021538162668029344,0.0,0.000280345714129424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029481132075471697
starting,0.0,0.0,4.223169150593988e-06,0.0,0.00041709972102182594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005896226415094339
levy,0.0,0.0,1.6892676602375954e-05,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
already,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004931629679444071,0.0,0.0,0.0,0.0
outlays,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000884433962264151
billion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004569575471698113
benefits,0.0,0.0,0.00013514141281900763,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
figures,0.0,0.0,0.0004096474076076169,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
higher,0.0,0.0,0.0,0.0019112834474603305,0.0,0.0,0.0,0.0002914144810580587,0.0,0.0,0.0,0.0
parts,0.0,0.0,0.0004561022682641508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entail,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029481132075471697
nursing,0.0,0.0,0.0,0.0,8.205240413544117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carries,0.0,0.0,0.0,0.0,0.00012991630654778186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
systems,0.0,0.0,0.0005363424821254366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,0.0,0.0,4.223169150593988e-06,0.0025575447570332483,0.0,0.0,0.0,0.00011208249271463797,0.0,0.0,0.0,0.0
payment,0.0,0.0,0.00021960479583088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stays,0.0,0.0,4.223169150593988e-06,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007370283018867925
illness,0.0,0.0,7.60170447106918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient,0.0,0.0,0.0003040681788427672,0.0001237521656628991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004790683962264151
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005896226415094339
following,0.0,0.0,6.334753725890983e-05,0.0,0.0012307860620316175,0.00010488777008600797,0.0,0.0,0.0,0.0,0.0,0.0
discharge,0.0,0.0,6.334753725890983e-05,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016214622641509435
paid-for,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formula,0.0,0.0,0.00024072064158385737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allowing,0.0,0.0,0.0,0.0,0.000211968710683223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use,0.0,0.0,0.001465439695256114,0.0,0.0013265138668562988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
part,0.0,0.0008319467554076539,0.001820185903906009,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hospital-care,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outpatient,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clinic,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diagnostic,0.0,0.0,8.446338301187977e-06,0.0001100019250336881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
service,0.0,0.0008319467554076539,0.0012627275760276027,0.0,2.735080137848039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excess,0.0,0.0,9.290972131306775e-05,0.0002475043313257982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$20,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visiting,0.0,0.0,0.0,0.0,0.00019145560964936272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nurse,0.0,0.0,5.067802980712787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014740566037735848
noted,0.0,0.0,0.0,0.0,0.000560691428258848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
states,0.0,0.0,0.0024325454307421376,0.0,0.00010940320551392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
needy,0.0,0.0,0.0,8.250144377526606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modest,0.0,0.0,0.0,0.0003850067376179083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wish,0.0,0.0,7.60170447106918e-05,0.0,0.00040342432033258575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
staggered,0.0,0.0,0.0,0.0,5.470160275696078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,0.0,0.0,4.223169150593989e-05,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caused,0.0,0.0,0.0,0.0,0.000560691428258848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extended,0.0,0.0,0.0,0.0,0.0003282096165417647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay,0.0,0.0,5.4901198957721854e-05,0.0,0.00034188501723100487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cut,0.0,0.0,8.024021386128578e-05,0.0,0.0009709534489360538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolutely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000493162967944407,0.0,0.0,0.0,0.0
essential,0.0,0.0,8.446338301187977e-06,0.0010312680471908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sufficient,0.0,0.0,0.0,0.0008662651596402937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deductible,0.0,0.0,0.0,6.875120314605505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
requirements,0.0,0.0,0.00035052303949930107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discourage,0.0,0.0,0.0,0.0,5.470160275696078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malingering,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unnecessary,0.0,0.0,0.0,0.00019250336880895414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overcrowding,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hospitals,0.0,0.0,8.446338301187977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socialized,0.0,0.0,0.0,0.0,2.0513101033860292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medicine,0.0,0.0,0.0001140255670660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prepayment,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolute,0.0,0.0,4.223169150593988e-06,0.0003850067376179083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freedom,0.0,0.0,0.0005194498055230606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guaranteed,0.0,0.0,0.0,0.0,8.889010448006126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choose,0.0,0.0,0.0,0.0,0.0003008588151632843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wouldn't,0.0,0.0,0.0,0.0,0.0003145342158525245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctors,0.0,0.0,0.0001140255670660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011432414256893073,0.0,0.0,0.0,0.0
president's,0.0,0.0,0.00011824873621663168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambitious,0.0,0.0,0.0,0.00020625360943816518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enlarge,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nation's,0.0,0.0,0.00015625725857197758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022110849056603774
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006633254716981132
handle,0.0,0.0,5.067802980712787e-05,0.0,0.00019145560964936272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
student,0.0,0.0,0.0005236729746736546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
needed,0.0,0.0,0.0,0.0,0.001114545156173076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rising,0.0,0.0,0.0,0.0,0.0002940211148186642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moreover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001882985877605918,0.0,0.0,0.0,0.0
qualified,0.0,0.0,0.0,0.0,0.00015726710792626224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
young,0.0,0.0,4.223169150593989e-05,0.003850067376179083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
going,0.0,0.0,8.446338301187977e-06,0.0,0.0016068595809857228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dentistry,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
can't,0.0,0.0,0.0,0.0,0.0006222307313604289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afford,0.0,0.0,0.0,0.0,0.00023248181171708332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contributions,0.0,0.0,0.00011824873621663168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholarship,0.0,0.0,0.00012247190536722566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
equal,0.0,0.0,0.0,0.0010450182878200369,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"$1,500",0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one-fourth,0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
based,0.0,0.0,0.0,0.0,0.0007931732399759313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"$2,000",0.0,0.0,2.5339014903563934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government,0.0,0.0,0.0017019371676893775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370283018867924e-05
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033903301886792454
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029481132075471697
matching,0.0,0.0,0.0,2.7500481258422024e-05,0.000211968710683223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
totaling,0.0,0.0,0.0,0.0,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036851415094339625
constructing,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enlarging,0.0,0.0,4.223169150593988e-06,0.0,1.3675400689240195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity,0.0,0.0,0.00032940719374633114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
existing,0.0,0.0,0.0,0.0,0.0004102620206772058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,0.0,0.0,0.0012965129292323546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubling,0.0,0.0,0.0,0.0,4.1026202067720585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dollar,0.0,0.0,0.00017737310432494754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initial,0.0,0.0,0.0,0.0008937656408987157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appropriation,0.0,0.0,2.1115845752969944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stimulatory,0.0,0.0,0.0,1.3750240629211012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improve,0.0,0.0,0.0,0.0,0.0002666703134401838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unspecified,0.0,0.0,0.0,5.500096251684405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sum,0.0,0.0,0.00017314993517435353,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
experimental,0.0,0.0,0.0,0.0005087589032808075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
field,0.0,0.0,0.0010008910886907753,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
children's,0.0,0.0,9.713289046366174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bureau,0.0,0.0008319467554076539,0.00013936458196960164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
national,0.0,0.0008319467554076539,1.2669507451781967e-05,0.005005087589032808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asks,0.0,0.0,0.0,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vocational,0.0,0.0,4.223169150593988e-06,0.0010450182878200369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rehabilitation,0.0,0.0,9.290972131306775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014256893073301951,0.0,0.0,0.0,0.0
facilities,0.0,0.0,0.00040542423845702294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propose,0.0,0.0,0.0,0.0,8.205240413544117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
increasing,0.0,0.0,0.0,0.0,0.0004854767244680269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014740566037735848
direct,0.0,0.0,0.0,0.0014437752660671562,8.205240413544117e-05,0.0,0.0,4.483299708585519e-05,0.0,0.0,0.0,0.0
combine,0.0,0.0,4.223169150593988e-06,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indispensable,0.0,0.0,0.0,0.00019250336880895414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elements,0.0,0.0,0.0004476559299629628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sound,0.0,0.0,0.00032940719374633114,0.0006325110689437065,0.00011624090585854166,0.0,0.0,2.2416498542927596e-05,0.0,0.0,0.0,0.0
knowledge,0.0,0.0,0.0005532351587278125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reaction,0.0,0.0,0.0005025571289206846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
along,0.0,0.0,0.0,0.0,0.0,0.0013231995610850237,0.0,0.002488231338264963,0.0,0.0,0.0,0.0
lines,0.0,0.0,0.00075172410880573,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
placing,0.0,0.0,8.446338301187977e-06,0.0,0.00015042940758164215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aged-care,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
criticized,0.0,0.0,0.0,0.0,9.572780482468136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backed,0.0,0.0,0.0,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hailed,0.0,0.0,0.0,0.0,4.786390241234068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
republican,0.0,0.0,0.00017314993517435353,0.00017875312817974313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leader,0.0,0.0,0.00030829134799336116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dirksen,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ill.,0.0,0.0,5.4901198957721854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halleck,0.0,0.0,1.2669507451781967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ind.,0.0,0.0,8.446338301187977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persuade,0.0,0.0,0.0,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
change,0.0,0.0,0.0006630375566432562,0.0,0.00043761282205568626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compulsory,0.0,0.0,0.0,9.625168440447707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voluntary,0.0,0.0,0.0,0.0003025052938426422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enacted,0.0,0.0,0.0,0.0,8.205240413544117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rayburn,0.0,0.0,0.00016470359687316557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tex.,0.0,0.0,2.956218405415792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mighty,0.0,0.0,0.0,0.0001237521656628991,0.0,0.0,0.0,0.00017933198834342077,0.0,0.0,0.0,0.0
thing,0.0,0.0,0.0009206508748294895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prediction,0.0,0.0,3.80085223553459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fate,0.0,0.0,0.00011824873621663168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hastily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022416498542927594,0.0,0.0,0.0,0.0
pressure,0.0,0.0,0.0007221619247515721,0.0,6.837700344620098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tonight,0.0,0.0,0.00010557922876484971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confirmed,0.0,0.0,0.0,0.0,0.00010256550516930146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weaver,0.0,0.0,1.6892676602375954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
housing,0.0,0.0,0.00012669507451781967,0.0,0.00019829330999398282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004569575471698113
floor,0.0,0.0,0.00043920959166177483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
record,0.0,0.0,0.00047721811401712073,0.0,7.521470379082107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scattered,0.0,0.0,0.0,0.0,0.00012991630654778186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ayes,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noes,0.0,0.0,4.223169150593988e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customary,0.0,0.0,0.0,0.00017875312817974313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ignored,0.0,0.0,0.0,0.0,0.00012991630654778186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed,0.0,0.0,0.00027450599478860926,0.0,3.418850172310049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
negro,0.0,0.0,0.0004518790991135568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
